"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2023","1,621.05","1,606.67","1,631.35","1,599.99","","1.02%"
"03/22/2023","1,604.76","1,588.14","1,609.26","1,578.41","","1.07%"
"03/21/2023","1,587.82","1,611.89","1,619.40","1,584.54","","-1.43%"
"03/20/2023","1,610.80","1,629.47","1,648.81","1,604.69","","-1.31%"
"03/17/2023","1,632.21","1,585.70","1,634.40","1,583.44","","2.97%"
"03/16/2023","1,585.16","1,589.45","1,607.92","1,579.16","","-0.19%"
"03/15/2023","1,588.22","1,564.83","1,611.77","1,551.55","","1.43%"
"03/14/2023","1,565.85","1,570.59","1,574.44","1,558.43","","-0.30%"
"03/13/2023","1,570.52","1,551.77","1,578.80","1,545.01","","1.16%"
"03/10/2023","1,552.54","1,535.64","1,555.45","1,526.23","","1.13%"
"03/09/2023","1,535.13","1,532.37","1,539.79","1,527.44","","0.26%"
"03/08/2023","1,531.12","1,532.95","1,540.40","1,529.97","","-0.04%"
"03/07/2023","1,531.73","1,536.01","1,537.77","1,526.69","","-0.29%"
"03/06/2023","1,536.13","1,541.19","1,544.94","1,534.80","","-0.27%"
"03/03/2023","1,540.31","1,536.80","1,543.42","1,534.58","","0.26%"
"03/02/2023","1,536.24","1,525.90","1,540.20","1,525.38","","0.70%"
"03/01/2023","1,525.59","1,520.63","1,536.63","1,516.09","","0.42%"
"02/28/2023","1,519.27","1,505.14","1,520.93","1,491.24","","0.97%"
"02/27/2023","1,504.64","1,514.56","1,518.43","1,505.15","","-0.75%"
"02/24/2023","1,515.96","1,516.81","1,520.69","1,512.64","","0.05%"
